anio,trimestre,mes,no_registro,tipo_deuda,detalle_tipo_deuda,acreedor,concepto,inicio_credito,fin_credito,dias_contrato,dias_restantes_contrato,disposicion_inicial_credito,colocacion_periodo,amortizaciones_periodo,intereses_periodo,pago_servicio_deuda,saldo_periodo,endeudamiento_periodo,tasa,sobretasa,tasa_final
2023,Segundo Trimestre,Junio,P09-1014157,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFECB 14,2014-11-03,2024-10-21,3640,480,2500000000,0,0,81141666.67,81141666.67,2500000000,0,6.42,NA,6.42
2023,Segundo Trimestre,Junio,P09-0915121,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,806,2500000000,0,0,0,0,2000000000,0,6.7,NA,6.7
2023,Segundo Trimestre,Junio,P09-0917056,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,1713,2000000000,0,0,0,0,1100000000,0,7.6,NA,7.6
2023,Segundo Trimestre,Junio,P09-1118104,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,1959,1100000000,0,0,55221833.33,55221833.33,1500000000,0,9.93,NA,9.93
2023,Tercer Trimestre,Septiembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,1186,1500000000,0,20209581,15773731.11,35983312.11,630988017,-20209581,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2023,Tercer Trimestre,Septiembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,88,3500000000,0,109375000.02,4239192.7,113614192.72,109374999.37999997,-109375000.02,5.74,NA,5.74
2023,Tercer Trimestre,Septiembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,5050,3457974220.57,0,10423702.39,97844622.03,108268324.42,3258635951.74,-10423702.39,TIIE,0.35,TIIE+0.35
2023,Tercer Trimestre,Septiembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5050,4700000000,0,14167659.49,99628621,113796280.49,4429063953.68,-14167659.49,8.8000000000000007,NA,8.8000000000000007
2023,Tercer Trimestre,Septiembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 7,000",2007-08-31,2040-08-27,12050,6177,7000000000,0,40387011.9,129479683.78,169866695.68,5722274909.86,-40387011.9,8.91,NA,8.91
2023,Tercer Trimestre,Septiembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500",2014-12-26,2024-12-26,3653,454,2500000000,0,78125000.01,6426323.78,84551323.79,390624999.73,-78125000.01,5.75,NA,5.75
2023,Tercer Trimestre,Septiembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3010,3000000000,0,53571428.58,37467053.56999999,91038482.15,1767857142.6600003,-53571428.58,8.2200000000000006,NA,8.2200000000000006
2023,Tercer Trimestre,Septiembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,88,3000000000,0,125000000.01,4000451.38,129000451.39,124999999.76999994,-125000000.01,7.63,NA,7.63
2023,Tercer Trimestre,Septiembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,1915,3000000000,0,83333333.34,41610000,124943333.34,1749999999.9,-83333333.34,9.1199999999999992,NA,9.1199999999999992
2023,Tercer Trimestre,Septiembre,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,1186,2000000000,0,78008207.07,38797143.91,116805350.98,1257586972.25,-78008207.07,TIIE,0.22,TIIE+0.22
2023,Tercer Trimestre,Septiembre,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,2280,3421287307.47,0,72438959.05,47360123.06,119799082.11,2731877450.2099996,-72438959.05,6.74,NA,6.74
2023,Tercer Trimestre,Septiembre,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,2280,500000000,0,10586506.26,7280808.68,17867314.939999998,399247009.2000001,-10586506.26,7.09,NA,7.09
2023,Tercer Trimestre,Septiembre,P09-0721037,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,296",2021-07-13,2031-07-11,3650,2842,2296288492.98,0,63785791.47,61866602.45,125652393.92,1998621466.12,-63785791.47,TIIE,0.49,TIIE+0.49
2023,Tercer Trimestre,Septiembre,P09-1222047,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500-2",2022-12-16,2032-12-15,3652,3364,2500000000,0,62499999.989999995,54617812.5,117117812.49,2312500000.03,-62499999.989999995,9.18,NA,NA
2023,Tercer Trimestre,Septiembre,P09-1222048,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 1,763",2022-12-16,2032-12-15,3652,3364,1763754383.38,0,44093859.57,38868761.72,82962621.28999999,1631472804.6699998,-44093859.57,9.26,NA,NA
2023,Tercer Trimestre,Septiembre,P09-1222050,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,037",2022-12-16,2042-12-15,7304,7016,3037855202.23,0,37973190.03,87539295.83,125512485.86,2923935632.1399994,-37973190.03,TIIE,0.24,TIIE+0.24
2023,Tercer Trimestre,Septiembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,8762,7000000000,0,0,212923744.44,212923744.44,7000000000,0,TIIE,0.53,TIIE+0.53
2023,Tercer Trimestre,Septiembre,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,454,2500000000,0,89285714.28,9528521.83,98814236.11,446428571.56,-89285714.28,7.46,NA,7.46
2023,Tercer Trimestre,Septiembre,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,1915,1170915399.91,0,32525427.78,17220018.54,49745446.32,683033983.2100005,-32525427.78,9.67,NA,9.67
2023,Tercer Trimestre,Septiembre,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,1915,2400000000,0,66666666.66,34857500,101524166.66,1400000000.1,-66666666.66,9.5500000000000007,NA,9.5500000000000007
2023,Tercer Trimestre,Septiembre,P09-1221044,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,000",2021-12-13,2036-12-15,5479,4826,2000000000,0,33333333.33,53728354.44,87061687.77,1766666666.6900003,-33333333.33,TIIE,0.38,TIIE+0.38
2023,Tercer Trimestre,Septiembre,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,2047-10-25,14618,8792,4000000000,0,0,88736959.12,88736959.12,2917999852.46,0,TIIE,0.53,TIIE+0.53
2023,Tercer Trimestre,Septiembre,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,459",2007-10-17,2040-10-25,12062,6236,4459000000,0,15192594.47,121386624.29,136579218.76,4047430773.7,-15192594.47,TIIE,0.35,TIIE+0.35
2023,Tercer Trimestre,Septiembre,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,806",2007-10-17,2037-10-26,10967,5141,4806995488.54,0,13739987.28,136048747.6,149788734.88,4532628320.62,-13739987.28,TIIE,0.35,TIIE+0.35
2023,Tercer Trimestre,Septiembre,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 175,2009-12-24,2028-11-27,6913,1886,174978799.57,0,2421929.16,1547190.19,3969119.35,50053202.330000006,-2421929.16,TIIE,0.35,TIIE+0.35
2023,Tercer Trimestre,Septiembre,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,499",2010-12-28,2040-10-25,10894,6236,1499069397.53,0,23958333.01,20288458.01,44246791.02,863305506.4899999,-23958333.01,9.1300000000000008,NA,9.1300000000000008
2023,Tercer Trimestre,Septiembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,138",2012-11-12,2032-11-25,7318,3345,2138648319,0,0,43086040.739999995,43086040.739999995,2138648319,0,7.09,0.88,7.97
2023,Tercer Trimestre,Septiembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 294,2012-11-30,2032-11-25,7300,3345,294874160,0,0,5888473.17,5888473.17,294874160,0,7.02,0.88,7.9
2023,Tercer Trimestre,Septiembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,1518,1954226708.26,0,35105869.019999996,10578048.44,45683917.45999999,585097816.4799999,-35105869.019999996,5.97,0.91,6.88
2023,Tercer Trimestre,Septiembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,1518,145773291.74,0,2618681.88,787910.47,3406592.3499999996,43644698.42,-2618681.88,5.96,0.91,6.87
2023,Tercer Trimestre,Septiembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 196,2013-11-07,2032-11-25,6958,3345,196783977,0,0,4267916.49,4267916.49,196783977,0,7.7,0.88,8.58
2023,Tercer Trimestre,Septiembre,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,26,1024317877.06,0,43589847.27,1293294.25,44883141.52,14542241.009999985,-43589847.27,TIIE,0.32,TIIE+0.32
2023,Tercer Trimestre,Septiembre,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,2250,1949386371.4,0,37730058.81,28647925.22,66377984.03,930674783.53,-37730058.81,TIIE,0.36,TIIE+0.36
2023,Tercer Trimestre,Septiembre,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,819,1000000000,0,13888888.89,3899688.67,17788577.560000002,120370370.33,-13888888.89,TIIE,0.41,TIIE+0.41
2023,Tercer Trimestre,Septiembre,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,2032-12-27,5477,3377,1378859929,0,22980998.82,25902845.79,48883844.61,850296956.1399999,-22980998.82,TIIE,0.34,TIIE+0.34
2023,Tercer Trimestre,Septiembre,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,1186,2000000000,0,78008207.07,38732991.26,116741198.32999998,1257586972.27,-78008207.07,TIIE,0.2,TIIE+0.20
2023,Tercer Trimestre,Septiembre,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000-20",2020-07-31,2030-07-25,3646,2491,2000000000,0,50000000.01,42328503.11,92328503.12,1366666666.5399995,-50000000.01,TIIE,0.46,TIIE+0.46
2023,Tercer Trimestre,Septiembre,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300",2020-07-31,2030-07-25,3646,2491,2300000000,0,57500000.010000005,49125330.87,106625330.88,1571666666.5399995,-57500000.010000005,TIIE,0.56999999999999995,TIIE+0.57
2023,Tercer Trimestre,Septiembre,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2020-12-11,2030-11-25,3636,2614,2500000000,0,63025210.08,56223694.62,119248904.7,1806722689.12,-63025210.08,TIIE,0.53,TIIE+0.53
2023,Tercer Trimestre,Septiembre,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-12-11,2030-11-25,3636,2614,2683529136.16,0,67651995.03,60902820.98,128554816.01,1939357190.83,-67651995.03,TIIE,0.64,TIIE+0.64
2023,Tercer Trimestre,Septiembre,P09-0721036,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,200",2021-07-13,2031-07-11,3650,2842,2200000000,0,61111111.11,59226317.650000006,120337428.76,1914814814.8200004,-61111111.11,TIIE,0.48,TIIE+0.48
2023,Tercer Trimestre,Septiembre,P09-1221046,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,908",2021-12-13,2036-12-15,5481,4826,1908190692.18,0,31803178.200000003,51308144.67,83111322.87,1685568444.7799995,-31803178.200000003,TIIE,0.39,TIIE+0.39
2023,Tercer Trimestre,Septiembre,P09-1221045,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 3,000",2021-12-13,2036-12-15,5481,4826,3000000000,0,50000000.01,80326024.26,130326024.27,2649999999.93,-50000000.01,TIIE,0.34,TIIE+0.34
2023,Tercer Trimestre,Septiembre,P09-1222049,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,263",2022-12-16,2042-12-15,7304,7016,4263754383.38,0,53296929.78,98765843.42,152062773.2,4103863594.039999,-53296929.78,9.44,NA,NA
2023,Tercer Trimestre,Septiembre,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,1515,575000000,0,0,0,0,575000000,0,8.65,NA,8.65
2023,Tercer Trimestre,Septiembre,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,2244,1500000000,0,0,0,0,1500000000,0,7.82,NA,7.82
2023,Tercer Trimestre,Septiembre,P09-1112186,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFECB 12,2012-11-30,2027-11-12,5460,1505,2500000000,0,0,0,0,2500000000,0,6.85,NA,6.85
2023,Tercer Trimestre,Septiembre,P09-1113146,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFECB 13,2013-11-29,2023-11-17,3640,49,2126874900,0,0,0,0,2126874900,0,7.05,NA,7.05
2023,Tercer Trimestre,Septiembre,P09-1014157,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFECB 14,2014-11-03,2024-10-21,3640,388,2500000000,0,0,0,0,2500000000,0,6.42,NA,6.42
2023,Tercer Trimestre,Septiembre,P09-0915121,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,714,2500000000,0,0,84680555.56,84680555.56,2500000000,0,6.7,NA,6.7
2023,Tercer Trimestre,Septiembre,P09-0917056,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,1621,2000000000,0,0,76844444.44,76844444.44,2000000000,0,7.6,NA,7.6
2023,Tercer Trimestre,Septiembre,P09-1118104,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,1867,1100000000,0,0,0,0,1100000000,0,9.93,NA,9.93
2023,Cuarto Trimestre,Diciembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,1094,1500000000,0,20209581,15456138.98,35665719.980000004,610778436,-20209581,TIIE,"≤7 = 5.185
>7= TIIE-1.815",NA
2023,Cuarto Trimestre,Diciembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,0,3500000000,0,109374999.38,1731480.16,111106479.54,0,-109374999.38,TIIE,"≤8 = 5.74
>8= TIIE-2.26",NA
2023,Cuarto Trimestre,Diciembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,4958,3457974220.57,0,10964399.78,98620437.95,109584837.73,3247671551.9599996,-10964399.78,TIIE,0.35,TIIE+0.35
2023,Cuarto Trimestre,Diciembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,4958,4700000000,0,14902563.1,100400000.71,115302563.81,4414161390.580001,-14902563.1,8.8000000000000007,NA,8.8000000000000007
2023,Cuarto Trimestre,Diciembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 7,000",2007-08-31,2040-08-27,12050,6085,7000000000,0,41171592.08,130000690.6,171172282.68,5681103317.78,-41171592.08,8.91,NA,8.91
2023,Cuarto Trimestre,Diciembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500",2014-12-26,2024-12-26,3653,362,2500000000,0,78125000.01,5361508.96,83486508.97,312499999.7199999,-78125000.01,5.75,NA,5.75
2023,Cuarto Trimestre,Diciembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,2918,3000000000,0,53571428.58,36765744.05,90337172.63,1714285714.0800004,-53571428.58,8.2200000000000006,NA,8.2200000000000006
2023,Cuarto Trimestre,Diciembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,0,3000000000,0,124999999.77,1633738.4300000002,126633738.20000002,0,-124999999.77,7.63,NA,7.63
2023,Cuarto Trimestre,Diciembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,1823,3000000000,0,83333333.34,40146296.3,123479629.64,1666666666.5600002,-83333333.34,9.1199999999999992,NA,9.1199999999999992
2023,Cuarto Trimestre,Diciembre,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,1094,2000000000,0,80371933.75999999,36895363.120000005,117267296.88,1177215038.49,-80371933.75999999,TIIE,0.22,TIIE+0.22
2023,Cuarto Trimestre,Diciembre,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,2188,3421287307.47,0,74633931.94,46634092.83,121268024.77,2657243518.27,-74633931.94,6.74,NA,6.74
2023,Cuarto Trimestre,Diciembre,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,2188,500000000,0,10907287.99,7169193.94,18076481.93,388339721.21,-10907287.99,7.09,NA,7.09
2023,Cuarto Trimestre,Diciembre,P09-0721037,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,296",2021-07-13,2031-07-11,3650,2750,2296288492.98,0,63785791.47,60623726.02,124409517.49,1934835674.65,-63785791.47,TIIE,0.49,TIIE+0.49
2023,Cuarto Trimestre,Diciembre,P09-1222047,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500-2",2022-12-16,2032-12-15,3652,3272,2500000000,0,62499999.989999995,53767812.5,116267812.49,2250000000.0400004,-62499999.989999995,9.18,NA,NA
2023,Cuarto Trimestre,Diciembre,P09-1222048,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 1,763",2022-12-16,2032-12-15,3652,3272,1763754383.38,0,44093859.57,38263859.29,82357718.86,1587378945.1,-44093859.57,9.26,NA,NA
2023,Cuarto Trimestre,Diciembre,P09-1222050,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,037",2022-12-16,2042-12-15,7304,6924,3037855202.23,0,37973190.03,87390356.47,125363546.5,2885962442.109999,-37973190.03,TIIE,0.24,TIIE+0.24
2023,Cuarto Trimestre,Diciembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,8670,7000000000,0,0,215302888.89,215302888.89,7000000000,0,TIIE,0.53,TIIE+0.53
2023,Cuarto Trimestre,Diciembre,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,362,2500000000,0,89285714.28,7949685.85,97235400.13,357142857.28000003,-89285714.28,7.46,NA,7.46
2023,Cuarto Trimestre,Diciembre,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,1823,1170915399.91,0,32525427.78,16614274.61,49139702.39,650508555.4300004,-32525427.78,9.67,NA,9.67
2023,Cuarto Trimestre,Diciembre,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,1823,2400000000,0,66666666.66,33631327.17,100297993.83,1333333333.4399998,-66666666.66,9.5500000000000007,NA,9.5500000000000007
2023,Cuarto Trimestre,Diciembre,P09-1221044,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,000",2021-12-13,2036-12-15,5479,4734,2000000000,0,33333333.33,53327316.36,86660649.69,1733333333.3600004,-33333333.33,TIIE,0.38,TIIE+0.38
2023,Cuarto Trimestre,Diciembre,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,2047-10-25,14618,8700,4000000000,0,0,89752974.25,89752974.25,2917999852.46,0,TIIE,0.53,TIIE+0.53
2023,Cuarto Trimestre,Diciembre,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,459",2007-10-17,2040-10-25,12062,6144,4459000000,0,15698498.56,122310100.07,138008598.63,4031732275.14,-15698498.56,TIIE,0.35,TIIE+0.35
2023,Cuarto Trimestre,Diciembre,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,806",2007-10-17,2037-10-26,10967,5049,4806995488.54,0,14452712.84,137188625.03,151641337.87,4518175607.78,-14452712.84,TIIE,0.35,TIIE+0.35
2023,Cuarto Trimestre,Diciembre,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 175,2009-12-24,2028-11-27,6913,1794,174978799.57,0,2421929.16,1492338.72,3914267.88,47631273.17000001,-2421929.16,TIIE,0.35,TIIE+0.35
2023,Cuarto Trimestre,Diciembre,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,499",2010-12-28,2040-10-25,10894,6144,1499069397.53,0,23958333.51,19958527.57,43916861.08,839347172.98,-23958333.51,9.1300000000000008,NA,9.1300000000000008
2023,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,138",2012-11-12,2032-11-25,7318,3253,2138648319,0,0,43559513.72,43559513.72,2138648319,0,7.09,0.88,7.97
2023,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 294,2012-11-30,2032-11-25,7300,3253,294874160,0,0,5953181.659999999,5953181.659999999,294874160,0,7.02,0.88,7.9
2023,Cuarto Trimestre,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,1426,1954226708.26,0,35105869.019999996,10083809.82,45189678.84,549991947.4599998,-35105869.019999996,5.97,0.91,6.88
2023,Cuarto Trimestre,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,1426,145773291.74,0,2618681.88,751096.8999999999,3369778.78,41026016.54,-2618681.88,5.96,0.91,6.87
2023,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 196,2013-11-07,2032-11-25,6958,3253,196783977,0,0,4314816.67,4314816.67,196783977,0,7.7,0.88,8.58
2023,Cuarto Trimestre,Diciembre,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,0,1024317877.06,0,14542241.01,143319.84,14685560.85,-2.421438694000244e-8,-14542241.01,TIIE,0.32,TIIE+0.32
2023,Cuarto Trimestre,Diciembre,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,2158,1949386371.4,0,37730058.81,27844526.61,65574585.42,892944724.7200001,-37730058.81,TIIE,0.36,TIIE+0.36
2023,Cuarto Trimestre,Diciembre,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,727,1000000000,0,13888888.89,3526046.6799999997,17414935.57,106481481.44,-13888888.89,TIIE,0.41,TIIE+0.41
2023,Cuarto Trimestre,Diciembre,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,2032-12-27,5477,3285,1378859929,0,22980998.82,25511534.26,48492533.08,827315957.3199998,-22980998.82,TIIE,0.34,TIIE+0.34
2023,Cuarto Trimestre,Diciembre,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,1094,2000000000,0,80371933.75999999,36822248.19,117194181.95,1177215038.51,-80371933.75999999,TIIE,0.2,TIIE+0.20
2023,Cuarto Trimestre,Diciembre,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000-20",2020-07-31,2030-07-25,3646,2399,2000000000,0,50000000.01,41275651.43,91275651.44,1316666666.5299995,-50000000.01,TIIE,0.46,TIIE+0.46
2023,Cuarto Trimestre,Diciembre,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300",2020-07-31,2030-07-25,3646,2399,2300000000,0,57500000.010000005,47903482.71,105403482.72,1514166666.5299995,-57500000.010000005,TIIE,0.56999999999999995,TIIE+0.57
2023,Cuarto Trimestre,Diciembre,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2020-12-11,2030-11-25,3636,2522,2500000000,0,63025210.08,54916566.70999999,117941776.79,1743697479.0400002,-63025210.08,TIIE,0.53,TIIE+0.53
2023,Cuarto Trimestre,Diciembre,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-12-11,2030-11-25,3636,2522,2683529136.16,0,67651995.03,59486987.24,127138982.27,1871705195.8,-67651995.03,TIIE,0.64,TIIE+0.64
2023,Cuarto Trimestre,Diciembre,P09-0721036,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,200",2021-07-13,2031-07-11,3650,2750,2200000000,0,61111111.11,58017645.120000005,119128756.23,1853703703.7100005,-61111111.11,TIIE,0.48,TIIE+0.48
2023,Cuarto Trimestre,Diciembre,P09-1221046,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,908",2021-12-13,2036-12-15,5481,4734,1908190692.18,0,31803178.200000003,50908417.88,82711596.08000001,1653765266.58,-31803178.200000003,TIIE,0.39,TIIE+0.39
2023,Cuarto Trimestre,Diciembre,P09-1221045,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 3,000",2021-12-13,2036-12-15,5481,4734,3000000000,0,50000000.01,79700178.42,129700178.43,2599999999.9199996,-50000000.01,TIIE,0.34,TIIE+0.34
2023,Cuarto Trimestre,Diciembre,P09-1222049,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,263",2022-12-16,2042-12-15,7304,6924,4263754383.38,0,53296929.78,98579501.56,151876431.34,4050566664.2599993,-53296929.78,9.44,NA,NA
2023,Cuarto Trimestre,Diciembre,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,1423,575000000,0,0,25145069.44,25145069.44,575000000,0,8.65,NA,8.65
